    halos_ID     halos_RA    halos_DEC      halos_z      halos_X      halos_Y      halos_Z  halos_M200b   halos_Mvir   halos_Rvir 
   104256891      5.21231    -0.617161     0.760325     -1516.19      124.071      1117.42   1.8841e+13   1.8353e+13      0.63478
   115691235      6.05326     -1.21016     0.619501      -300.01       320.53      1534.15   2.5662e+13   2.3713e+13     0.681459
   134202461      1.78125    -0.824322     0.899558      1456.11      40.4927      1585.99   7.1627e+13    7.049e+13      1.00528
   105027909      5.40586    -0.616019      0.74687     -1423.23       405.63      1127.86   1.9165e+13   1.8516e+13     0.635864
   112160542      5.99842    -0.694828     0.864031     -940.393      1154.11       1463.5   1.2019e+13   1.1857e+13     0.553476
     8523466      1.60423     -1.06834     0.336513      430.907      56.3074      824.756   2.5484e+13   2.3777e+13     0.653009
   125761054     0.559661    0.0728297     0.659367       353.77      1642.65      40.1902   1.7379e+13   1.6729e+13      0.60936
   125864634     0.602624    -0.112869     0.767518      479.405      1797.88      393.369   2.1764e+13   2.1764e+13     0.672325
   109363585      5.19615    -0.418089     0.545999     -1295.11      119.449      603.051   1.4618e+13   1.4455e+13     0.572552
   124691246     0.591532    -0.883141     0.831214      318.981      1085.06      1680.48   1.6404e+13   1.5755e+13     0.606931
   133894531      1.78758    -0.338226     0.555735       1363.7      129.393      491.963   2.0302e+13   1.9328e+13     0.631575
   113268573      6.13374    0.0720616     0.815513     -948.096      1755.54      36.1394   2.7611e+13   2.7286e+13     0.727945
   128338401      1.56783    -0.879222     0.896369      1294.45      302.349      1686.73   5.0512e+13   5.0188e+13     0.897452
   124359535     0.655818    -0.373921     0.580827        430.6      1278.59      681.034   1.0232e+13   9.9076e+12     0.507081
    18098897     0.772873    -0.895108     0.148364      112.806      210.334      357.955   6.7981e+13   5.9073e+13     0.844209
   129099512      1.30684    -0.802122     0.764549      1086.19      616.448      1426.46   1.4455e+13   1.4455e+13     0.586442
   109303281      5.09247    -0.314316     0.425811     -1094.46       0.3479      363.507    1.608e+13   1.5105e+13      0.57065
   110942784      5.98297   -0.0792031     0.422885     -688.217       897.82      184.427   6.7404e+13   6.0745e+13     0.907024
   123438141     0.858273    -0.527594      0.36474      426.746      701.887      576.057   2.4038e+13   2.3388e+13     0.653025
   104160418      5.11473    -0.394486     0.807854     -1822.21      24.4055      776.092    1.072e+13    1.072e+13     0.532805
   131110746     0.748995     0.083603     0.655555      652.025       1540.4      11.0669   1.2019e+13   1.1694e+13     0.540579
      307326       5.3743    -0.336177     0.318684     -794.527      228.688      320.672   1.9222e+13   1.7715e+13     0.589839
   122844417     0.644827     -1.03947     0.607773      240.039      621.731      1421.88   3.2159e+13   3.1834e+13     0.750717
    16871073      5.53876    -0.586917    0.0752244     -163.285       72.481      131.502    1.018e+13   9.3432e+12     0.445674
   129716126      0.95016    -0.450139     0.532445      719.728      974.293      707.834   1.6404e+13   1.6404e+13     0.596118
   109303917       5.1874    -0.349732     0.408142     -1032.81      94.3843      396.697   1.3806e+13   1.3643e+13     0.549952
   119607796     0.330236    -0.181711     0.732154     -28.0586      1758.66      509.101   1.3643e+13   1.3156e+13      0.56662
  1001944896      5.55026    -0.603356     0.895135     -1551.97      706.866      1301.57    2.484e+13    2.484e+13     0.709833
   110345230       5.6475    -0.838137     0.456421     -678.106      361.748      955.825   1.0395e+13   1.0232e+13     0.503679
   128860493      1.35979    -0.432551     0.567414      1144.19      646.854      683.695   3.5083e+13   3.3134e+13     0.757022
   132151300        0.701    -0.407772     0.858673      665.565       1697.9      995.227   2.8586e+13   2.8586e+13     0.741853
     5224765     0.326356    -0.754154     0.331651     -10.6827      604.114      693.638    1.296e+13   1.2525e+13     0.526862
     6281224     0.401507    -0.181362     0.272091      41.9323      734.705      212.342     2.17e+13   2.0026e+13     0.608202
   110403212      5.82713    -0.735254     0.518143     -726.708      610.483      988.461   1.1369e+13    1.072e+13     0.516274
   141119533      1.28416    -0.373764     0.792677      1467.58      999.279      809.386   2.1602e+13   2.1602e+13     0.672123
   139602814      1.50773   -0.0148378     0.573204      1370.66      590.718      75.1089   1.0557e+13   1.0557e+13     0.517435
   117307179      6.18682    -0.802711     0.523221     -406.954      763.704      1077.47   3.7356e+13   3.6219e+13      0.77525
   124950708      0.56717    0.0555704     0.505462      292.535      1307.76      54.9368   1.2181e+13   1.2019e+13     0.535378
   110167653      5.43303    -0.298978     0.499403     -1178.83      421.458       440.69   1.2669e+13   1.2181e+13     0.537308
   122600550      1.10323    -0.651454     0.408196      609.306      572.064       731.27   1.8841e+13   1.8353e+13     0.607103
   131951938      0.89771    -0.110123     0.887848      1110.51      1773.45      408.154   2.3064e+13   2.2901e+13     0.690501
   119618969     0.102681    -0.218846     0.817625     -469.509      1841.08      623.174   1.2019e+13   1.2019e+13     0.553964
   104361162      5.21504    -0.727195     0.783287     -1420.42      94.2869      1307.53   1.2506e+13   1.2506e+13     0.559728
   115389411       5.3315    -0.861825      0.34976     -602.122      94.8979      749.046   3.6057e+13   3.2484e+13     0.726495
   111945844      5.84331    -0.392921      0.70922     -1163.76      1089.73      801.435   2.8586e+13   2.7611e+13      0.72385
   139594033      1.63433   0.00162701     0.563617      1414.42       410.39      32.1221   1.0395e+13   1.0395e+13     0.514138
   104809575      5.32311    -0.247246     0.636981     -1526.84       370.63      446.066    2.956e+13   2.9073e+13     0.730815
   140458177      1.33033    -0.357033     0.657709      1311.06      808.356       664.09   2.0627e+13   1.9653e+13     0.642854
   123848922     0.748043    -0.957928     0.753344      428.202      834.379      1622.04    1.072e+13   1.0395e+13     0.524865
   128814289      1.48824    -0.462382     0.493931      1072.49      429.147      627.349    1.007e+13   9.5827e+12      0.49561
    18404144     0.385225    -0.752818     0.306325      26.7758      562.061      643.773    1.162e+13    1.085e+13     0.499607
   111791632      6.05657   -0.0221986     0.598237     -840.087      1291.16      168.019    1.007e+13   9.0955e+12     0.493883
   131371350     0.798263    -0.441507     0.732797      726.612      1405.35      924.477   2.4038e+13   2.3226e+13     0.684861
   140340625      1.41077    -0.219028     0.662355      1441.56      759.274      437.816    1.543e+13   1.5267e+13     0.591258
   118219396    0.0620689    -0.650501     0.730502     -403.219      1278.34      1242.54   5.3274e+13   5.2624e+13     0.899312
   117985596     0.167567    -0.395546     0.451676     -197.591      1051.12      576.956   1.2019e+13   1.1857e+13     0.528633
   125341039     0.585937     -0.55513     0.770538      388.916      1467.08       1155.9   7.1302e+13    6.984e+13     0.991936
    16853602      5.91081    -0.344923    0.0644361      -117.77      127.722      78.0922   1.8452e+13   1.7045e+13     0.542441
   125137924     0.371271    -0.308817     0.598233      38.5029      1421.43      615.718   1.1207e+13   1.1045e+13     0.526903
    17518114     0.304893    -0.238465     0.277179     -30.7694      734.393      258.807   1.4065e+13   1.2993e+13     0.527145
     9109022     0.932176    -0.166034       0.2664      409.857      601.985      183.196   1.0247e+13   9.0083e+12       0.4654
   140910409      1.23675     0.014871     0.845811      1595.36      1289.47      91.1714   3.1997e+13   3.1184e+13     0.762927
   109700011       5.4223     -0.93465     0.797582     -1081.55      253.904      1615.74    3.086e+13   2.9398e+13     0.745142
   124586130     0.713978      -0.7779     0.703176      459.114      1048.38      1352.83   1.1207e+13   1.1045e+13     0.533017
   112008673      5.80215    -0.446409     0.715046     -1189.53      1012.81        886.6   1.5105e+13    1.478e+13     0.588069
   129653849      1.15118    -0.420851     0.409316      734.212      656.074      519.458   2.9723e+13   2.7936e+13     0.698495
   128750179      1.45703    -0.212213     0.486983      1138.31      534.402      323.106   1.3968e+13   1.3481e+13     0.554756
   124639925     0.536483    -0.878219     0.766536        235.7      1039.56      1572.68    2.079e+13   2.0465e+13     0.658612
   104150450      5.24572    -0.482731     0.660934     -1462.08       196.72      812.279   1.7216e+13   1.7216e+13     0.615323
   124477565     0.563874    -0.641437     0.643112      288.857      1183.51       1107.4   1.5105e+13   1.3968e+13     0.572779
    15099682      5.64406    -0.285588     0.268769     -604.709      377.606      255.102   1.3894e+14   1.2819e+14      1.12842
   115810209      6.23853     -1.33229     0.744268      -158.78      223.171      1835.16   1.7379e+13   1.7054e+13     0.618521
   119557424    0.0378375   -0.0851645     0.831195     -612.635      1895.67      366.186   1.0557e+13   1.0557e+13     0.531111
  1010475817      1.33215    -0.796129     0.882107      1243.85      664.921      1584.46   3.3711e+13   3.3711e+13     0.785153
   128747403      1.41246    -0.321071      0.39937      905.914      463.559      387.633   1.9653e+13   1.6567e+13      0.58582
   109539469       5.1551    -0.752938     0.546642     -1037.72      1.48535      991.225   1.8029e+13   1.7866e+13     0.614497
   116759035     0.122036     -1.21799     0.893337     -155.484      517.237      2072.79   1.8191e+13   1.7704e+13     0.633976
   110038048      5.43224    0.0399947     0.423403     -1067.81      419.981       1.0249   5.5385e+13   5.4086e+13     0.872665
   131208685      1.08249    -0.161157     0.744924      1231.49      1322.64      426.335   1.5592e+13   1.4943e+13     0.591898
   123842814     0.725338     -1.05703     0.782066      358.584      709.528      1759.22   2.0627e+13   2.0465e+13     0.659514
   129046808      1.45982    -0.771944     0.652542      1076.59      409.436      1204.21   1.0395e+13   1.0395e+13     0.519596
    18022342      1.25391     -1.23972     0.319688      231.674      93.3375       853.57    1.306e+13    1.229e+13     0.522269
   126080812      0.67827     -0.48281      0.86662      607.866       1646.9       1138.7    1.007e+13   9.9076e+12     0.521417
   130591470      1.01802    -0.451968     0.739304      1036.46      1213.46      926.909   1.7216e+13   1.5917e+13     0.604179
   117827414     0.248124  0.000589298     0.409298     -109.532      1102.29      110.421   1.2831e+13   1.2831e+13     0.538925
   109696766      5.34693    -0.969354     0.758132     -1014.47      145.567       1579.9   1.1174e+14   1.1045e+14      1.15437
     4543255      5.32909     -1.17298     0.205303     -216.774      6.25134      545.866   1.2659e+14   1.1734e+14      1.07851
   125812531     0.472063   -0.0658782     0.779908      240.966      1884.93      315.385   2.5175e+13   2.4525e+13     0.700398
   110047054      5.39515   -0.0337213     0.441277     -1122.98      385.885      84.3101   1.8841e+13   1.7866e+13     0.605039
   124951140     0.720856    0.0501781     0.600794      567.329      1446.53      64.0422    2.485e+13     2.42e+13      0.68458
     5979626     0.741566    -0.154861     0.130942      145.189      340.162      92.5406   2.2906e+13   1.9624e+13     0.581543
   120179648     0.206833    0.0756513     0.875394      -293.84      2087.63      50.5962   2.2251e+13   2.2089e+13     0.681617
   122733398     0.809198    -0.955087     0.440176      310.615      514.213      1024.66   1.7216e+13   1.6242e+13     0.586013
   139707098      1.56488    -0.214547     0.803209      1809.97       620.91        475.7    1.072e+13    1.072e+13     0.532599
   117368098     0.263008    -0.869621     0.585338     -76.5874      857.014      1254.53   2.4525e+13   2.3064e+13     0.672419
   125008603     0.655568   -0.0654399     0.591561      466.086      1442.06      243.339    7.049e+13   6.7566e+13     0.962884
   119040589      6.24428    -0.582602     0.850113     -642.114      1473.55      1290.74      5.1e+13     4.97e+13      0.89146
