    halos_ID     halos_RA    halos_DEC      halos_z      halos_X      halos_Y      halos_Z      halos_M   halos_Rvir 
     8108299      280.148      19.6807      0.27685      129.138      721.472      262.152   2.5786e+12      334.323
     8827122      322.203      53.6147     0.323082      420.957      326.494      722.967   4.6883e+12       399.57
     5131897      261.116      5.69159     0.188553     -83.2307      532.474      53.7134   6.0279e+12      420.148
   116949073      261.663      10.5283     0.298724     -119.092      812.642      152.643   4.8726e+12      390.272
   116264383      239.886       44.147     0.323538     -323.729      558.145      626.301   3.2484e+12      346.265
     8240922      278.955      22.1685      0.33008      132.029      837.851      345.597    8.506e+12      496.344
     2260374      205.567      15.9989     0.235849     -580.813      277.873      184.611   5.3748e+13      892.122
    14781340      180.922      14.7104     0.191314     -531.109      8.54565      139.455   3.6502e+12      341.994
     9088059      300.597      8.15632     0.244315      348.878      589.988      98.2373    2.016e+13       632.81
     4829089      241.525      59.7556     0.260724     -176.743      325.857      635.798   6.0279e+12      419.649
     8901552      314.063      14.4321     0.268091      508.765      525.691      188.272   7.2669e+12      451.916
     3579564       224.21      59.8816      0.30796     -309.047      300.644      743.236   3.8846e+12      370.502
     7975503      288.238      5.67369     0.242461      214.108      649.743      67.9661   2.4915e+13       672.59
    14973442      194.132      11.2075     0.209373     -569.247      143.327      116.312   5.3916e+12      392.228
     8203420      270.316      15.4735     0.303815      4.50696      817.781      226.387   9.1423e+12       490.98
    14841267      188.449      33.6102     0.309258     -710.584      105.555      477.475   4.0186e+12      365.865
     7748057      340.897       74.529     0.314213      220.635      76.4163      843.609   1.2581e+14      1186.41
    17268051      262.171      64.3953     0.311877     -51.1717      372.184      783.953   3.4158e+12      357.208
     7464551      183.455      51.7972     0.178059     -316.528       19.109      402.927   1.0013e+13      514.484
   109200857      196.293      3.78514     0.322268     -858.107      250.813      59.1472   3.8981e+12      365.997
    10936743      330.485       21.985     0.317056      712.227      403.205      330.422   8.2716e+12      471.218
      286738      194.458      13.3562     0.311687     -818.566       211.05      200.705   2.6523e+13       704.41
    12424547      351.666      19.7858     0.306483      796.435      116.668      289.569   5.3581e+12        444.4
    16929312      227.668      80.7281     0.292348      -88.847      97.5308      808.149   8.1041e+12      471.027
   116276434      215.322      43.5716     0.327924     -538.181      381.357      627.505    3.086e+12      341.244
   123279351      283.682      9.51509     0.304848      198.576      815.682      140.712   4.5477e+12      382.471
     7354630       214.93      23.5578     0.301686     -633.569      442.484      336.945    4.119e+12      381.771
     8960123      303.225      37.1195     0.229378      285.063      435.202      393.742   3.5497e+12      363.805
   115461315      188.669      72.0838     0.314535     -266.448      40.6243      833.667    1.608e+13       601.55
     9242204      295.851      42.5325     0.325594      290.607      599.799      611.423   7.8027e+12       477.81
     7750141      346.163      81.1434      0.29711       124.26      30.6055      821.294    7.066e+12      447.993
     4580457      212.977      84.5994     0.260231     -58.0056      37.6367      731.411   5.5825e+13      903.696
     4583579      244.073      80.2762      0.27094     -56.3376      115.885       751.94   5.1237e+12      403.687
    19252102      344.482      22.1304     0.311081      774.098      214.936      326.717   2.1298e+13      659.503
    13012252      334.949      13.9602     0.327706      799.914       373.87      219.499   2.8465e+12      335.723
    15820320       196.57      54.9627     0.190014     -300.235      89.3314      446.739   5.1572e+12      397.034
    10615148      327.942      21.4128     0.261938      583.222      365.261      269.863   7.3339e+12      462.598
    14835618      185.379       35.751     0.324313     -728.152      68.5626      526.532   4.8558e+12      402.093
    15837202      184.793      46.3068     0.258704     -502.955      42.1757      528.284   1.8351e+13      620.502
     4692909      236.944      55.2361     0.184813     -165.258      253.927        436.5   3.6502e+12      355.862
   123338502      300.163      13.8316     0.316282      429.654       739.32      210.533   5.6847e+12      425.474
   123273040      297.042      1.55206      0.30474      386.736      757.627      23.0479   5.3598e+12      398.757
    15875885      190.862      66.0434     0.246105     -278.019      53.3475      637.131    2.813e+12      329.661
     5644986      313.949      37.3847    0.0592563      96.7058      100.321      106.477   2.4446e+12      303.874
   122549284      289.543      45.9268      0.30083      195.642      551.173      604.099   1.1532e+13      591.049
   127958959      357.392      34.2318     0.325578      746.971      34.0308      508.775   7.4713e+12      467.284
     4963681      261.848      40.3439     0.192123     -59.5931      416.012       356.96   3.7842e+12      359.346
    14839523      181.543      34.2092     0.299539     -692.349      18.6495      470.854   5.3246e+12      412.378
     3605188       231.27      61.3441     0.326789     -272.282      339.494      796.354   3.1814e+12      337.951
   121725556      311.979        64.82     0.297854      237.088      263.507      753.964   3.8981e+12      368.714
   128629543      333.707       9.6214     0.295766      731.644      361.496      138.343   1.1532e+13      558.573
   116265106      248.654      40.6569     0.322337     -247.454      633.199       583.86   4.0605e+12       379.57
   117085198      252.041       26.843      0.30057     -231.144      713.106      379.373   5.3598e+12      434.152
   121779604      359.624      73.3715     0.333064      264.264       1.7334      884.864   7.4713e+12      467.999
   121792324      316.695        63.38     0.326494      295.662      278.668      810.638    1.949e+12      356.672
     5000383      246.015       47.311     0.267467      -207.75      466.934      554.049   5.8939e+12       423.82
   116118307      212.437      23.6762     0.291508     -631.238      401.161      327.945   1.2994e+13      582.673
    15949668      210.344      5.84647     0.129517     -323.856      189.581      38.4255    1.296e+13      550.593
   115460770      214.847      85.7536     0.300954     -51.1152      35.5889      838.847   6.4968e+12      497.022
   116977934      227.786      1.29045     0.336595     -626.354      690.439      20.9995   4.5477e+12      380.676
     9011143      315.363      40.2063     0.325294      491.108      484.927      583.374    8.439e+12      499.527
     2718433      224.756      23.1363      0.33323      -603.31      598.193      363.022   2.7125e+12      334.942
     8051717      293.209      38.3579     0.293862      254.254       592.97      510.593   4.4874e+12      397.089
    17211271      269.837      29.8409     0.155787     -1.11035      391.176      224.401   4.2831e+13      829.291
    18310106      298.888      54.2571     0.299826      236.554      428.725      680.354   7.5013e+12       481.36
     2053815      190.759      34.6387     0.279338     -634.445       120.56      446.151   1.3415e+14      1216.46
